,FileName,CustomerID,InvoiceID,Rating,Stars,Mstars
33897,review33897.dat,3473,S25135900026,5/5,5,5
33898,review33898.dat,8148,S10932000059,1/5,1,5
33899,review33899.dat,5830,S19480100027,3/5,3,5
33900,review33900.dat,8516,S33856800009,4/5,4,5
33901,review33901.dat,1289,INV-02786400003,5/5,5,5
33902,review33902.dat,9749,INV-02156700018,5/5,5,5
33903,review33903.dat,5883,S23641700020,4/5,4,5
33904,review33904.dat,2267,S22197900003,4/5,4,5
33905,review33905.dat,9335,INV-06115200006,4/5,4,5
33906,review33906.dat,9368,S22507400019,5/5,5,5
33907,review33907.dat,8953,S12934200104,4/5,4,5
33908,review33908.dat,4069,INV-07688100007,1/5,1,5
33909,review33909.dat,9164,INV-04666000006,3/5,3,5
33910,review33910.dat,4140,INV-06572400006,4/5,4,5
33911,review33911.dat,2429,S20437600041,2/5,2,5
33912,review33912.dat,6014,S20455500010,1/5,1,5
33913,review33913.dat,1413,S25673100007,1/5,1,5
33914,review33914.dat,4026,INV-04463000155,2/5,2,5
33915,review33915.dat,9500,S28849700010,2/5,2,5
33916,review33916.dat,3072,S07378900009,5/5,5,5
33917,review33917.dat,7968,S10749800018,3/5,3,5
33918,review33918.dat,4328,S06749600003,2/5,2,5
33919,review33919.dat,9359,INV-00343000031,1/5,1,5
33920,review33920.dat,1894,S10271900034,3/5,3,5
33921,review33921.dat,1715,S12084300027,5/5,5,5
33922,review33922.dat,4812,S04293000033,2/5,2,5
33923,review33923.dat,1295,S23730500037,4/5,4,5
33924,review33924.dat,3811,S10225300055,2/5,2,5
33925,review33925.dat,3999,S25800600006,5/5,5,5
33926,review33926.dat,2610,S33435400016,4/5,4,5
33927,review33927.dat,4559,S30417000069,5/5,5,5
33928,review33928.dat,7475,S26171900027,3/5,3,5
33929,review33929.dat,8643,S07924200027,2/5,2,5
33930,review33930.dat,9897,INV-09489800021,3/5,3,5
33931,review33931.dat,4245,S14557800029,2/5,2,5
33932,review33932.dat,8710,S07630400050,2/5,2,5
33933,review33933.dat,7777,S27557600032,1/5,1,5
33934,review33934.dat,6275,S20898600018,1/5,1,5
33935,review33935.dat,4603,S30579000175,5/5,5,5
33936,review33936.dat,8393,S20259200091,3/5,3,5
33937,review33937.dat,8089,INV-05515100022,2/5,2,5
33938,review33938.dat,1871,INV-07491100021,2/5,2,5
33939,review33939.dat,7842,S14183400142,3/5,3,5
33940,review33940.dat,7723,S11459900069,1/5,1,5
33941,review33941.dat,9946,S07971000058,3/5,3,5
33942,review33942.dat,2671,INV-07694100159,4/5,4,5
33943,review33943.dat,1549,S18530900009,4/5,4,5
33944,review33944.dat,4644,S06217500020,4/5,4,5
33945,review33945.dat,8471,INV-04004200014,1/5,1,5
33946,review33946.dat,3746,S22584800019,5/5,5,5
33947,review33947.dat,5991,S22898200013,4/5,4,5
33948,review33948.dat,4235,S30089100019,2/5,2,5
33949,review33949.dat,6259,S27544300093,1/5,1,5
33950,review33950.dat,1763,S30317000027,5/5,5,5
33951,review33951.dat,1313,S24354300146,1/5,1,5
33952,review33952.dat,5619,S11456700007,3/5,3,5
33953,review33953.dat,7033,S04573900029,3/5,3,5
33954,review33954.dat,6572,S26770000009,3/5,3,5
33955,review33955.dat,7585,S05018900043,4/5,4,5
33956,review33956.dat,7131,S28722400016,3/5,3,5
33957,review33957.dat,6007,INV-02548400156,5/5,5,5
33958,review33958.dat,1547,S16440800039,1/5,1,5
33959,review33959.dat,5791,S23355900153,3/5,3,5
33960,review33960.dat,2691,S31705800001,3/5,3,5
33961,review33961.dat,6843,S07444200114,2/5,2,5
33962,review33962.dat,2788,INV-04991800012,1/5,1,5
33963,review33963.dat,2959,S27785200054,3/5,3,5
33964,review33964.dat,2293,S29112800101,3/5,3,5
33965,review33965.dat,9698,S20399400128,4/5,4,5
33966,review33966.dat,5955,INV-02535400020,5/5,5,5
33967,review33967.dat,8049,S05477300010,4/5,4,5
33968,review33968.dat,2496,S22729700076,2/5,2,5
33969,review33969.dat,1695,S12578400058,3/5,3,5
33970,review33970.dat,6577,S29801600153,1/5,1,5
33971,review33971.dat,5494,S04408900037,5/5,5,5
33972,review33972.dat,8569,S33252600037,5/5,5,5
33973,review33973.dat,2600,INV-01350800177,4/5,4,5
33974,review33974.dat,1104,S26503600086,3/5,3,5
33975,review33975.dat,4429,INV-03877300037,2/5,2,5
33976,review33976.dat,5940,INV-04461500031,3/5,3,5
33977,review33977.dat,6565,S32750700020,1/5,1,5
33978,review33978.dat,5145,INV-03169500022,4/5,4,5
33979,review33979.dat,8229,S07896500010,3/5,3,5
33980,review33980.dat,1219,INV-02385600004,5/5,5,5
33981,review33981.dat,9807,S07845700012,3/5,3,5
33982,review33982.dat,6637,INV-06991200082,1/5,1,5
33983,review33983.dat,1858,S31408200073,3/5,3,5
33984,review33984.dat,6591,S09896100071,5/5,5,5
33985,review33985.dat,7265,S20007000035,2/5,2,5
33986,review33986.dat,2184,S29270400002,1/5,1,5
33987,review33987.dat,8479,S25923000023,3/5,3,5
33988,review33988.dat,7158,S08886300066,4/5,4,5
33989,review33989.dat,7655,S24491600021,1/5,1,5
33990,review33990.dat,3966,S31667500015,4/5,4,5
33991,review33991.dat,9252,INV-06317700032,4/5,4,5
33992,review33992.dat,7210,S08965800091,5/5,5,5
33993,review33993.dat,2893,INV-03933800083,5/5,5,5
33994,review33994.dat,2374,INV-02235100056,2/5,2,5
33995,review33995.dat,3781,S28331800022,3/5,3,5
33996,review33996.dat,5778,INV-08552800005,3/5,3,5
33997,review33997.dat,7567,S31529400020,1/5,1,5
33998,review33998.dat,5883,S06501600200,3/5,3,5
33999,review33999.dat,3939,S33682200028,1/5,1,5
34000,review34000.dat,6441,S31152800215,5/5,5,5
34001,review34001.dat,2788,S24494700022,1/5,1,5
34002,review34002.dat,9904,S12886500011,3/5,3,5
34003,review34003.dat,1357,S05813300002,3/5,3,5
34004,review34004.dat,5037,S23872000165,2/5,2,5
34005,review34005.dat,4746,S05769700180,4/5,4,5
34006,review34006.dat,9938,S30994700005,5/5,5,5
34007,review34007.dat,5974,S20190900046,1/5,1,5
34008,review34008.dat,3843,S33294400005,3/5,3,5
34009,review34009.dat,7511,INV-08249300077,5/5,5,5
34010,review34010.dat,4886,S06900800097,4/5,4,5
34011,review34011.dat,6463,S14771600015,4/5,4,5
34012,review34012.dat,3502,S18779200002,5/5,5,5
34013,review34013.dat,5755,S15585200019,5/5,5,5
34014,review34014.dat,1595,S30186500105,2/5,2,5
34015,review34015.dat,1734,INV-05064800013,4/5,4,5
34016,review34016.dat,7567,S12379400099,5/5,5,5
34017,review34017.dat,2171,S28739700006,5/5,5,5
34018,review34018.dat,6842,INV-06310200105,2/5,2,5
34019,review34019.dat,5910,S11170000122,4/5,4,5
34020,review34020.dat,6214,S07272800078,2/5,2,5
34021,review34021.dat,5515,S19351200018,2/5,2,5
34022,review34022.dat,1580,S24961800035,1/5,1,5
34023,review34023.dat,8419,S04701900006,1/5,1,5
34024,review34024.dat,5897,S25501600140,1/5,1,5
34025,review34025.dat,9650,S11338000123,3/5,3,5
34026,review34026.dat,5053,S12157200002,2/5,2,5
34027,review34027.dat,4727,S28579000002,1/5,1,5
34028,review34028.dat,3625,INV-06922600007,3/5,3,5
34029,review34029.dat,5806,INV-00454000096,1/5,1,5
34030,review34030.dat,5048,INV-02093300034,4/5,4,5
34031,review34031.dat,3309,S30663200023,1/5,1,5
34032,review34032.dat,2364,S29968600108,4/5,4,5
34033,review34033.dat,2064,S16038200009,4/5,4,5
34034,review34034.dat,4241,S32840300054,3/5,3,5
34035,review34035.dat,2697,INV-07165100018,1/5,1,5
34036,review34036.dat,2892,S16848500049,3/5,3,5
34037,review34037.dat,2427,S20143400016,2/5,2,5
34038,review34038.dat,8887,INV-06452600051,5/5,5,5
34039,review34039.dat,4263,INV-05001200006,5/5,5,5
34040,review34040.dat,6196,S18956300004,3/5,3,5
34041,review34041.dat,4369,INV-02666200010,4/5,4,5
34042,review34042.dat,4258,INV-02665800016,3/5,3,5
34043,review34043.dat,5846,S09085100103,3/5,3,5
34044,review34044.dat,9176,S30722300009,2/5,2,5
34045,review34045.dat,1191,S23984800060,1/5,1,5
34046,review34046.dat,5014,S18821500040,2/5,2,5
34047,review34047.dat,1100,INV-02457700009,5/5,5,5
34048,review34048.dat,3155,S20279500033,1/5,1,5
34049,review34049.dat,6484,S22626600132,4/5,4,5
34050,review34050.dat,5057,S14191500063,2/5,2,5
34051,review34051.dat,5645,S29663200008,1/5,1,5
34052,review34052.dat,6270,S26432400003,2/5,2,5
34053,review34053.dat,1962,S23305900025,4/5,4,5
34054,review34054.dat,3291,INV-09059900114,3/5,3,5
34055,review34055.dat,5657,S27029900005,1/5,1,5
34056,review34056.dat,3930,S09898100060,5/5,5,5
34057,review34057.dat,6239,INV-02788300046,2/5,2,5
34058,review34058.dat,1126,S29671400025,2/5,2,5
34059,review34059.dat,4677,INV-00581700019,1/5,1,5
34060,review34060.dat,9178,S21307200061,5/5,5,5
34061,review34061.dat,8978,S14640500001,5/5,5,5
34062,review34062.dat,7228,S20698700014,4/5,4,5
34063,review34063.dat,1813,INV-07494900022,5/5,5,5
34064,review34064.dat,4709,S27545300125,3/5,3,5
34065,review34065.dat,4269,S25747000034,5/5,5,5
34066,review34066.dat,9808,INV-02013600001,1/5,1,5
34067,review34067.dat,9409,S06314200186,4/5,4,5
34068,review34068.dat,8582,S23396600051,4/5,4,5
34069,review34069.dat,5227,S19882000019,2/5,2,5
34070,review34070.dat,9550,S10775900010,3/5,3,5
34071,review34071.dat,7875,S09346900019,1/5,1,5
34072,review34072.dat,5381,S26381600036,1/5,1,5
34073,review34073.dat,1548,S14776800011,5/5,5,5
34074,review34074.dat,6310,S20137600021,4/5,4,5
34075,review34075.dat,8075,S09226200111,5/5,5,5
34076,review34076.dat,6627,S26432700019,1/5,1,5
34077,review34077.dat,7949,S09686300078,4/5,4,5
34078,review34078.dat,2925,S27943900037,3/5,3,5
34079,review34079.dat,7826,S30698300048,4/5,4,5
34080,review34080.dat,4591,S19219300029,2/5,2,5
34081,review34081.dat,3374,S11870700135,1/5,1,5
34082,review34082.dat,8726,S23352700081,4/5,4,5
34083,review34083.dat,1200,S07369200122,5/5,5,5
34084,review34084.dat,4137,INV-09070300011,5/5,5,5
34085,review34085.dat,5549,S33030800058,2/5,2,5
34086,review34086.dat,7484,INV-09292300018,4/5,4,5
34087,review34087.dat,3075,S33606900097,2/5,2,5
34088,review34088.dat,7715,S22514900073,2/5,2,5
34089,review34089.dat,9322,INV-02013000027,4/5,4,5
34090,review34090.dat,5372,S25938800012,2/5,2,5
34091,review34091.dat,2557,INV-06853000002,4/5,4,5
34092,review34092.dat,6275,S24357900261,4/5,4,5
34093,review34093.dat,2597,S33859000030,3/5,3,5
34094,review34094.dat,4886,S30584600058,5/5,5,5
34095,review34095.dat,9169,S04235200012,2/5,2,5
34096,review34096.dat,9577,S05699800033,3/5,3,5
34097,review34097.dat,7652,INV-05450400040,2/5,2,5
34098,review34098.dat,2456,INV-04594500011,4/5,4,5
34099,review34099.dat,7925,S07575400033,4/5,4,5
34100,review34100.dat,5671,INV-05515300080,3/5,3,5
34101,review34101.dat,1016,S05837200014,1/5,1,5
34102,review34102.dat,4895,S33991600119,1/5,1,5
34103,review34103.dat,4123,S12277200014,2/5,2,5
34104,review34104.dat,8204,INV-05250000012,5/5,5,5
34105,review34105.dat,7371,S19207700123,5/5,5,5
34106,review34106.dat,4993,S08794700265,1/5,1,5
34107,review34107.dat,3172,S08795100050,3/5,3,5
34108,review34108.dat,4552,S15431000067,3/5,3,5
34109,review34109.dat,7999,S12692500126,5/5,5,5
34110,review34110.dat,4867,S28446900026,3/5,3,5
34111,review34111.dat,7522,S33361500061,4/5,4,5
34112,review34112.dat,7544,INV-04855000074,5/5,5,5
34113,review34113.dat,7426,S14784300116,2/5,2,5
34114,review34114.dat,9910,INV-08911100012,4/5,4,5
34115,review34115.dat,1313,S20139400009,1/5,1,5
34116,review34116.dat,1199,S20787000169,1/5,1,5
34117,review34117.dat,4599,INV-06993700012,1/5,1,5
34118,review34118.dat,2146,S18806000003,1/5,1,5
34119,review34119.dat,1017,S10851900019,4/5,4,5
34120,review34120.dat,1510,S16661600059,1/5,1,5
34121,review34121.dat,4895,S16475800073,3/5,3,5
34122,review34122.dat,5682,S14046600098,2/5,2,5
34123,review34123.dat,1931,S33493400088,5/5,5,5
34124,review34124.dat,7660,S05896600221,4/5,4,5
34125,review34125.dat,7754,S29798600035,1/5,1,5
34126,review34126.dat,9846,S22071300188,3/5,3,5
34127,review34127.dat,1707,S24235800065,1/5,1,5
34128,review34128.dat,8135,S33369600023,3/5,3,5
34129,review34129.dat,4172,S24783300026,5/5,5,5
34130,review34130.dat,4064,S20272100027,3/5,3,5
34131,review34131.dat,4489,INV-08821500011,3/5,3,5
34132,review34132.dat,1260,S30912900168,5/5,5,5
34133,review34133.dat,4125,S08029100045,2/5,2,5
34134,review34134.dat,6189,INV-06191200068,1/5,1,5
34135,review34135.dat,5663,S17371900042,5/5,5,5
34136,review34136.dat,9963,INV-02536300001,2/5,2,5
34137,review34137.dat,6877,S09131300015,2/5,2,5
34138,review34138.dat,1548,S22718700165,3/5,3,5
34139,review34139.dat,4197,S32614100085,2/5,2,5
34140,review34140.dat,3173,S21656900121,2/5,2,5
34141,review34141.dat,2267,S09731400040,3/5,3,5
34142,review34142.dat,7251,INV-06570500092,2/5,2,5
34143,review34143.dat,3863,S03754100107,2/5,2,5
34144,review34144.dat,5117,INV-00460400058,3/5,3,5
34145,review34145.dat,6592,S31090800014,2/5,2,5
34146,review34146.dat,4263,S09610500038,3/5,3,5
34147,review34147.dat,4716,INV-06180500058,4/5,4,5
34148,review34148.dat,3598,INV-05783700001,2/5,2,5
34149,review34149.dat,9548,INV-07493500173,1/5,1,5
34150,review34150.dat,9872,S07550500013,3/5,3,5
34151,review34151.dat,9735,S17849800010,4/5,4,5
34152,review34152.dat,3375,S24104300021,2/5,2,5
34153,review34153.dat,8034,S06229900001,2/5,2,5
34154,review34154.dat,7296,S24357900219,4/5,4,5
34155,review34155.dat,7096,S06451300041,3/5,3,5
34156,review34156.dat,4378,S16271400008,3/5,3,5
34157,review34157.dat,9946,S15431800145,2/5,2,5
34158,review34158.dat,3787,INV-05916800066,4/5,4,5
34159,review34159.dat,5855,INV-02663200055,3/5,3,5
34160,review34160.dat,6867,S18699300162,2/5,2,5
34161,review34161.dat,5313,S12213200122,1/5,1,5
34162,review34162.dat,7210,INV-00843900115,2/5,2,5
34163,review34163.dat,7170,S20007000064,1/5,1,5
34164,review34164.dat,5345,INV-05115700096,2/5,2,5
34165,review34165.dat,2609,S23795400011,1/5,1,5
34166,review34166.dat,6266,INV-01204200051,3/5,3,5
34167,review34167.dat,3317,S17846900003,1/5,1,5
34168,review34168.dat,3583,S26268500074,1/5,1,5
34169,review34169.dat,8789,S05705700032,3/5,3,5
34170,review34170.dat,5297,INV-08099800047,5/5,5,5
34171,review34171.dat,6627,S25791700044,4/5,4,5
34172,review34172.dat,4783,S20897000027,1/5,1,5
34173,review34173.dat,6516,S33170400030,4/5,4,5
34174,review34174.dat,6190,S33229700006,2/5,2,5
34175,review34175.dat,8557,S08029100180,4/5,4,5
34176,review34176.dat,2350,INV-06380300046,5/5,5,5
34177,review34177.dat,3237,INV-09208100064,4/5,4,5
34178,review34178.dat,4489,S31442700040,1/5,1,5
34179,review34179.dat,4579,S13097000051,1/5,1,5
34180,review34180.dat,5409,S23128400025,2/5,2,5
34181,review34181.dat,2157,INV-04854600028,5/5,5,5
34182,review34182.dat,4234,S11121400081,2/5,2,5
34183,review34183.dat,2622,S13087500019,3/5,3,5
34184,review34184.dat,2644,S19373000057,5/5,5,5
34185,review34185.dat,2095,INV-05790300149,1/5,1,5
34186,review34186.dat,1278,S13032200117,4/5,4,5
34187,review34187.dat,4968,S05264400011,3/5,3,5
34188,review34188.dat,8681,S27978600004,5/5,5,5
34189,review34189.dat,2091,S08704600005,3/5,3,5
34190,review34190.dat,6465,INV-01868400001,1/5,1,5
34191,review34191.dat,3631,S28878000005,3/5,3,5
34192,review34192.dat,7325,INV-08908900088,3/5,3,5
34193,review34193.dat,3671,INV-08115400010,1/5,1,5
34194,review34194.dat,4870,S16849500073,2/5,2,5
34195,review34195.dat,7396,INV-07689800023,3/5,3,5
34196,review34196.dat,5538,S09474300085,2/5,2,5
34197,review34197.dat,6477,S13617400015,3/5,3,5
34198,review34198.dat,5761,S03814000093,1/5,1,5
34199,review34199.dat,2303,INV-05384400020,5/5,5,5
34200,review34200.dat,4423,S13277000111,5/5,5,5
34201,review34201.dat,4299,S04121400002,1/5,1,5
34202,review34202.dat,8117,S05394200022,1/5,1,5
34203,review34203.dat,4270,S29442100002,5/5,5,5
34204,review34204.dat,9440,INV-01506800046,4/5,4,5
34205,review34205.dat,8868,S30027200007,4/5,4,5
34206,review34206.dat,7059,INV-02854800049,4/5,4,5
34207,review34207.dat,4540,S29112800097,3/5,3,5
34208,review34208.dat,4744,S23671600037,1/5,1,5
34209,review34209.dat,2166,S27160600039,4/5,4,5
34210,review34210.dat,7116,INV-00391200053,1/5,1,5
34211,review34211.dat,3320,INV-07932700123,4/5,4,5
34212,review34212.dat,3871,INV-04856000063,1/5,1,5
34213,review34213.dat,7661,S20634100058,1/5,1,5
34214,review34214.dat,5316,S09807800088,3/5,3,5
34215,review34215.dat,3463,S20878700008,1/5,1,5
34216,review34216.dat,5664,S04572500077,1/5,1,5
34217,review34217.dat,6134,S13277800012,1/5,1,5
34218,review34218.dat,4280,INV-07375100023,2/5,2,5
34219,review34219.dat,1306,S31058700061,3/5,3,5
34220,review34220.dat,5718,S16347400133,4/5,4,5
34221,review34221.dat,3993,S28367900028,5/5,5,5
34222,review34222.dat,4950,S29572900088,1/5,1,5
34223,review34223.dat,7931,S07226500062,4/5,4,5
34224,review34224.dat,8246,S13039300005,5/5,5,5
34225,review34225.dat,8649,S18450400002,1/5,1,5
34226,review34226.dat,3554,S24840900005,1/5,1,5
34227,review34227.dat,8331,S07032100004,5/5,5,5
34228,review34228.dat,9825,S25810500013,1/5,1,5
34229,review34229.dat,8289,S07799500063,1/5,1,5
34230,review34230.dat,1045,INV-08103700008,3/5,3,5
34231,review34231.dat,3401,S11380000001,5/5,5,5
34232,review34232.dat,8727,S06142000065,5/5,5,5
34233,review34233.dat,2281,S20130600082,3/5,3,5
34234,review34234.dat,4481,INV-06576400017,5/5,5,5
34235,review34235.dat,4878,INV-02169100047,1/5,1,5
34236,review34236.dat,6632,INV-03683000109,5/5,5,5
34237,review34237.dat,9006,S22999500001,2/5,2,5
34238,review34238.dat,8366,INV-04988700001,5/5,5,5
34239,review34239.dat,7695,S07192700013,5/5,5,5
34240,review34240.dat,2046,INV-03552000008,2/5,2,5
34241,review34241.dat,7824,INV-01204200031,4/5,4,5
34242,review34242.dat,5810,INV-08545300008,5/5,5,5
34243,review34243.dat,2270,INV-05374200029,1/5,1,5
34244,review34244.dat,4703,INV-03682900024,2/5,2,5
34245,review34245.dat,8789,S26129800018,5/5,5,5
34246,review34246.dat,9895,S30288500015,2/5,2,5
34247,review34247.dat,1340,INV-00333000058,5/5,5,5
34248,review34248.dat,4606,S07973200019,3/5,3,5
34249,review34249.dat,2805,S22198800159,3/5,3,5
34250,review34250.dat,8775,S30450400048,3/5,3,5
34251,review34251.dat,5439,S03762900006,2/5,2,5
34252,review34252.dat,9089,S31264200009,1/5,1,5
34253,review34253.dat,9949,S11488600076,2/5,2,5
34254,review34254.dat,3167,INV-03682900104,4/5,4,5
34255,review34255.dat,5288,S11773400098,5/5,5,5
34256,review34256.dat,4818,S33017500022,1/5,1,5
34257,review34257.dat,6526,S16095000097,4/5,4,5
34258,review34258.dat,8378,S09397100115,3/5,3,5
34259,review34259.dat,8666,S26148100011,5/5,5,5
34260,review34260.dat,5358,S19624400001,3/5,3,5
34261,review34261.dat,3072,S13407100228,1/5,1,5
34262,review34262.dat,6690,S22408400032,2/5,2,5
34263,review34263.dat,2775,S15487300015,1/5,1,5
34264,review34264.dat,6268,S28274900010,5/5,5,5
34265,review34265.dat,8621,S06793900044,3/5,3,5
34266,review34266.dat,3655,S15849400055,1/5,1,5
34267,review34267.dat,4690,S26258600031,3/5,3,5
34268,review34268.dat,6944,INV-08468100032,5/5,5,5
34269,review34269.dat,6535,INV-04993500019,5/5,5,5
34270,review34270.dat,4762,INV-02535400029,5/5,5,5
34271,review34271.dat,9659,S18088100018,3/5,3,5
34272,review34272.dat,5590,S04691800021,4/5,4,5
34273,review34273.dat,8147,S26375800022,1/5,1,5
34274,review34274.dat,1330,S33604800097,2/5,2,5
34275,review34275.dat,6848,S31285600136,3/5,3,5
34276,review34276.dat,8186,S06905400049,1/5,1,5
34277,review34277.dat,3568,S33049600020,3/5,3,5
34278,review34278.dat,8543,S29821700006,1/5,1,5
34279,review34279.dat,9695,INV-01069000041,5/5,5,5
34280,review34280.dat,4157,INV-01569100024,5/5,5,5
34281,review34281.dat,3190,INV-04797200010,2/5,2,5
34282,review34282.dat,4748,S09608000025,2/5,2,5
34283,review34283.dat,1386,INV-02450400121,1/5,1,5
34284,review34284.dat,5505,S28370800016,3/5,3,5
34285,review34285.dat,6199,INV-06921600012,4/5,4,5
34286,review34286.dat,9168,S16588200085,3/5,3,5
34287,review34287.dat,7839,S03586500079,5/5,5,5
34288,review34288.dat,7745,S05579300021,2/5,2,5
34289,review34289.dat,4524,S28201100038,3/5,3,5
34290,review34290.dat,2711,INV-05254100049,4/5,4,5
34291,review34291.dat,8805,INV-01346000120,1/5,1,5
34292,review34292.dat,3449,S30417000115,2/5,2,5
34293,review34293.dat,7206,S22071300089,1/5,1,5
34294,review34294.dat,4530,S04340500053,5/5,5,5
34295,review34295.dat,4996,S17721900033,3/5,3,5
34296,review34296.dat,4225,S33291300024,5/5,5,5
34297,review34297.dat,1957,S16213700042,3/5,3,5
34298,review34298.dat,6357,S17862800023,5/5,5,5
34299,review34299.dat,5137,INV-00912800035,3/5,3,5
34300,review34300.dat,9475,S28202200128,2/5,2,5
34301,review34301.dat,2091,S17740400201,4/5,4,5
34302,review34302.dat,5017,S16743700040,3/5,3,5
34303,review34303.dat,6891,INV-04061300110,5/5,5,5
34304,review34304.dat,5775,S23269100059,2/5,2,5
34305,review34305.dat,6925,S24849200234,5/5,5,5
34306,review34306.dat,8469,S20503600036,1/5,1,5
34307,review34307.dat,9826,S05933700024,2/5,2,5
34308,review34308.dat,8540,S29420100011,1/5,1,5
34309,review34309.dat,9846,S33983000032,5/5,5,5
34310,review34310.dat,9198,INV-07694100156,4/5,4,5
34311,review34311.dat,9667,INV-03691300125,3/5,3,5
34312,review34312.dat,3120,S14489300027,5/5,5,5
34313,review34313.dat,7078,S33935500010,4/5,4,5
34314,review34314.dat,8776,S06069900002,4/5,4,5
34315,review34315.dat,8138,S16464200237,4/5,4,5
34316,review34316.dat,2012,S16366000104,4/5,4,5
34317,review34317.dat,8896,INV-05652100049,5/5,5,5
34318,review34318.dat,8480,INV-00082900008,2/5,2,5
34319,review34319.dat,8915,S21725200017,4/5,4,5
34320,review34320.dat,6299,INV-05515100146,5/5,5,5
34321,review34321.dat,8207,S14579800009,2/5,2,5
34322,review34322.dat,4666,S12819300023,1/5,1,5
34323,review34323.dat,1192,S10737000005,1/5,1,5
34324,review34324.dat,8811,S33860900029,4/5,4,5
34325,review34325.dat,5501,INV-04595500001,1/5,1,5
34326,review34326.dat,1517,S15827300009,5/5,5,5
34327,review34327.dat,9426,S09226200053,3/5,3,5
34328,review34328.dat,5890,S28014100025,2/5,2,5
34329,review34329.dat,6298,INV-00256100015,2/5,2,5
34330,review34330.dat,2359,S21196500032,4/5,4,5
34331,review34331.dat,5995,INV-01068300027,5/5,5,5
34332,review34332.dat,8086,S08968000012,5/5,5,5
34333,review34333.dat,6548,S25360100004,3/5,3,5
34334,review34334.dat,5528,S24235400074,4/5,4,5
34335,review34335.dat,3346,S11403500176,5/5,5,5
34336,review34336.dat,7346,INV-05783800115,3/5,3,5
34337,review34337.dat,6633,S08966200026,1/5,1,5
34338,review34338.dat,7052,INV-08818400002,1/5,1,5
34339,review34339.dat,2653,S28841900038,2/5,2,5
34340,review34340.dat,2156,S16599200218,2/5,2,5
34341,review34341.dat,1227,S16458700104,5/5,5,5
34342,review34342.dat,1978,INV-02916100016,1/5,1,5
34343,review34343.dat,7186,S13076800048,4/5,4,5
34344,review34344.dat,8050,INV-04195600003,4/5,4,5
34345,review34345.dat,5773,INV-02796200028,1/5,1,5
34346,review34346.dat,1505,S30406500021,1/5,1,5
34347,review34347.dat,9395,S19742400097,2/5,2,5
34348,review34348.dat,1258,INV-08392200096,1/5,1,5
34349,review34349.dat,7710,S19332500036,5/5,5,5
34350,review34350.dat,7292,INV-02009300040,3/5,3,5
34351,review34351.dat,6662,S22629700012,5/5,5,5
34352,review34352.dat,1710,INV-02024600151,2/5,2,5
34353,review34353.dat,9171,S09602900029,4/5,4,5
34354,review34354.dat,2143,S33486200025,1/5,1,5
34355,review34355.dat,3955,S19353200076,3/5,3,5
34356,review34356.dat,2777,INV-05386100003,2/5,2,5
34357,review34357.dat,9217,S20693000052,3/5,3,5
34358,review34358.dat,6804,INV-05914900206,4/5,4,5
34359,review34359.dat,1853,S25863700002,3/5,3,5
34360,review34360.dat,7144,S19224300006,3/5,3,5
34361,review34361.dat,9668,S10883100094,3/5,3,5
34362,review34362.dat,4456,S25629000134,5/5,5,5
34363,review34363.dat,6394,S09726100019,3/5,3,5
34364,review34364.dat,6605,S10182700081,4/5,4,5
34365,review34365.dat,4998,INV-00084000096,1/5,1,5
34366,review34366.dat,2133,S19668400005,2/5,2,5
34367,review34367.dat,1383,S31485600033,5/5,5,5
34368,review34368.dat,3671,S18144500014,1/5,1,5
34369,review34369.dat,1172,S07844800096,3/5,3,5
34370,review34370.dat,5183,S21400600077,5/5,5,5
34371,review34371.dat,4270,S13461100050,2/5,2,5
34372,review34372.dat,3882,S19615200015,5/5,5,5
34373,review34373.dat,4233,S20060700019,5/5,5,5
34374,review34374.dat,6532,INV-03487100013,3/5,3,5
34375,review34375.dat,1268,S11251000022,3/5,3,5
34376,review34376.dat,9568,S31286000059,5/5,5,5
34377,review34377.dat,5541,S15943700002,4/5,4,5
34378,review34378.dat,9724,S29663500013,3/5,3,5
34379,review34379.dat,9129,S18822700031,1/5,1,5
34380,review34380.dat,1431,S15849400161,4/5,4,5
34381,review34381.dat,3716,S20134900078,5/5,5,5
34382,review34382.dat,5982,S23226300131,2/5,2,5
34383,review34383.dat,6707,S10098800016,5/5,5,5
34384,review34384.dat,5955,S30837700047,5/5,5,5
34385,review34385.dat,6745,S22074000001,5/5,5,5
34386,review34386.dat,1127,S04232900051,3/5,3,5
34387,review34387.dat,5893,S09088200039,5/5,5,5
34388,review34388.dat,7075,S23272700143,2/5,2,5
34389,review34389.dat,5139,INV-04462500141,2/5,2,5
34390,review34390.dat,8818,S28353200014,1/5,1,5
34391,review34391.dat,2959,S10838600077,5/5,5,5
34392,review34392.dat,1124,INV-05255300016,4/5,4,5
34393,review34393.dat,4769,S12519300007,4/5,4,5
34394,review34394.dat,8766,INV-03487700009,5/5,5,5
34395,review34395.dat,9369,S11592500022,3/5,3,5
34396,review34396.dat,8742,S31372700161,2/5,2,5
34397,review34397.dat,2663,S04030200039,2/5,2,5
34398,review34398.dat,7397,S32988300057,5/5,5,5
34399,review34399.dat,2347,S07633000056,1/5,1,5
34400,review34400.dat,1278,S09354400031,4/5,4,5
34401,review34401.dat,9387,S13771300028,1/5,1,5
34402,review34402.dat,2688,S31287100158,1/5,1,5
34403,review34403.dat,6244,INV-04726400053,2/5,2,5
