FileName,CostumerID,InvoiceID,Review,Stars,Mstars
review47750.dat,6124,S07929800020,1/5,1,5
review47751.dat,2187,INV-06573500161,4/5,4,5
review47752.dat,7485,S27117000021,2/5,2,5
review47753.dat,4202,S16733300112,4/5,4,5
review47754.dat,9967,S09132100001,1/5,1,5
review47755.dat,7760,S23770300010,4/5,4,5
review47756.dat,5471,S33626100005,4/5,4,5
review47757.dat,6494,INV-01350800074,3/5,3,5
review47758.dat,6397,S04742700032,1/5,1,5
review47759.dat,6368,S20748800013,3/5,3,5
review47760.dat,1564,INV-01080100042,4/5,4,5
review47761.dat,8091,INV-02158200007,3/5,3,5
review47762.dat,5863,S17485500098,1/5,1,5
review47763.dat,2075,S07896500004,4/5,4,5
review47764.dat,8270,S20146900060,3/5,3,5
review47765.dat,3669,INV-02796700003,2/5,2,5
review47766.dat,3053,INV-07503600099,2/5,2,5
review47767.dat,9092,INV-00912500102,2/5,2,5
review47768.dat,4650,INV-01743400026,1/5,1,5
review47769.dat,2494,INV-05130600136,3/5,3,5
review47770.dat,9901,S24516800010,5/5,5,5
review47771.dat,5297,S11932600248,3/5,3,5
review47772.dat,7976,S23721400028,4/5,4,5
review47773.dat,8251,S32327700031,2/5,2,5
review47774.dat,7084,S09305600149,1/5,1,5
review47775.dat,7727,S15258400008,5/5,5,5
review47776.dat,9865,S29434300131,5/5,5,5
review47777.dat,5523,INV-07165700008,3/5,3,5
review47778.dat,7729,INV-08544400021,3/5,3,5
review47779.dat,8141,S07936600052,3/5,3,5
review47780.dat,2781,S12004300008,3/5,3,5
review47781.dat,8529,INV-09208200005,1/5,1,5
review47782.dat,7460,INV-03691300012,5/5,5,5
review47783.dat,2267,INV-06705600145,3/5,3,5
review47784.dat,4777,S28853700002,3/5,3,5
review47785.dat,2211,S29584600001,1/5,1,5
review47786.dat,5671,INV-06443000115,1/5,1,5
review47787.dat,1031,S34090500013,5/5,5,5
review47788.dat,6499,S18181900004,3/5,3,5
review47789.dat,7060,S24124000279,4/5,4,5
review47790.dat,9163,INV-00333300011,1/5,1,5
review47791.dat,9534,S26899800082,1/5,1,5
review47792.dat,2066,INV-08852000026,4/5,4,5
review47793.dat,5538,INV-05530800198,1/5,1,5
review47794.dat,8866,S14470900023,3/5,3,5
review47795.dat,6677,INV-02731900035,1/5,1,5
review47796.dat,3848,S14204800033,5/5,5,5
review47797.dat,4090,S20261300052,4/5,4,5
review47798.dat,9022,S05746800025,3/5,3,5
review47799.dat,9331,S12001500045,2/5,2,5
review47800.dat,9446,S08704300004,1/5,1,5
review47801.dat,5780,S33858000108,3/5,3,5
review47802.dat,9652,S33267000049,3/5,3,5
review47803.dat,2465,S04801900150,1/5,1,5
review47804.dat,2145,INV-00660000047,2/5,2,5
review47805.dat,6248,INV-00935400009,2/5,2,5
review47806.dat,8137,S07530300114,1/5,1,5
review47807.dat,2211,S08886500042,4/5,4,5
review47808.dat,3563,S29019300053,2/5,2,5
review47809.dat,9784,S07725500030,1/5,1,5
review47810.dat,9066,S18710800019,1/5,1,5
review47811.dat,4320,S03760800022,3/5,3,5
review47812.dat,2451,S18708900019,4/5,4,5
review47813.dat,2061,S31612000054,3/5,3,5
review47814.dat,3404,S31887600084,3/5,3,5
review47815.dat,7375,S27324100079,1/5,1,5
review47816.dat,2060,INV-02541300024,1/5,1,5
review47817.dat,5657,INV-08249600009,4/5,4,5
review47818.dat,2368,S17300500024,5/5,5,5
review47819.dat,9509,INV-05925400110,2/5,2,5
review47820.dat,2461,S13544000003,4/5,4,5
review47821.dat,6351,S07272800070,4/5,4,5
review47822.dat,3369,S07442100003,5/5,5,5
review47823.dat,6955,S11725800020,4/5,4,5
review47824.dat,9412,S12778700013,5/5,5,5
review47825.dat,6280,S28599400010,5/5,5,5
review47826.dat,6576,INV-05244200019,4/5,4,5
review47827.dat,1227,S06263500190,1/5,1,5
review47828.dat,9831,S21314100021,1/5,1,5
review47829.dat,2930,INV-01775200003,2/5,2,5
review47830.dat,2370,INV-08246600003,4/5,4,5
review47831.dat,3831,S15568300101,5/5,5,5
review47832.dat,8831,S09471900061,1/5,1,5
review47833.dat,1370,S05134700025,5/5,5,5
review47834.dat,5474,S21786300026,4/5,4,5
review47835.dat,7364,S10311000097,4/5,4,5
review47836.dat,9074,S12692600022,4/5,4,5
review47837.dat,2088,S11488000084,4/5,4,5
review47838.dat,9469,S18703800034,5/5,5,5
review47839.dat,7723,S17969000002,2/5,2,5
review47840.dat,9452,S12692500065,2/5,2,5
review47841.dat,7451,S34047000035,4/5,4,5
review47842.dat,3375,S12441900007,1/5,1,5
review47843.dat,5179,INV-08397000014,1/5,1,5
review47844.dat,8624,S33917100083,5/5,5,5
review47845.dat,4216,S24951800004,2/5,2,5
review47846.dat,3695,INV-02168700007,3/5,3,5
review47847.dat,3806,S34103000118,1/5,1,5
review47848.dat,4644,S32010600010,3/5,3,5
review47849.dat,9247,S18100100032,3/5,3,5
review47850.dat,6939,S29570700001,4/5,4,5
review47851.dat,8658,S18913200091,4/5,4,5
review47852.dat,7226,S23005500031,5/5,5,5
review47853.dat,6702,S31918600152,5/5,5,5
review47854.dat,6103,S22478600106,1/5,1,5
review47855.dat,6421,S11458000030,1/5,1,5
review47856.dat,4800,S31019400029,3/5,3,5
review47857.dat,6325,S27402200155,5/5,5,5
review47858.dat,9173,S29736600003,3/5,3,5
review47859.dat,4167,S32627200109,4/5,4,5
review47860.dat,5512,S26399500020,1/5,1,5
review47861.dat,8047,S27041000072,5/5,5,5
review47862.dat,6834,S29572900093,3/5,3,5
review47863.dat,3254,S29398200044,4/5,4,5
review47864.dat,8847,S08213900126,5/5,5,5
review47865.dat,4839,S33984700112,2/5,2,5
review47866.dat,5494,S17104300019,1/5,1,5
review47867.dat,1183,S12578400031,4/5,4,5
review47868.dat,9549,INV-03938000036,2/5,2,5
review47869.dat,7413,S05518300141,1/5,1,5
review47870.dat,3454,S21656900155,3/5,3,5
review47871.dat,7716,S08116900160,1/5,1,5
review47872.dat,5764,S21458800011,1/5,1,5
review47873.dat,3604,S31776000023,4/5,4,5
review47874.dat,6600,INV-03543100002,2/5,2,5
review47875.dat,4100,S31806800041,4/5,4,5
review47876.dat,3857,S27603900023,3/5,3,5
review47877.dat,7338,S09605800028,5/5,5,5
review47878.dat,1570,S09386600050,3/5,3,5
review47879.dat,8153,S29370500071,1/5,1,5
review47880.dat,7226,S29171700043,1/5,1,5
review47881.dat,5171,S13327700001,2/5,2,5
review47882.dat,4940,S26807600008,5/5,5,5
review47883.dat,4957,INV-00459400015,1/5,1,5
review47884.dat,5791,S16957300050,5/5,5,5
review47885.dat,9822,S12524600087,2/5,2,5
review47886.dat,4369,S23734800024,3/5,3,5
review47887.dat,3427,S10619500055,1/5,1,5
review47888.dat,8311,INV-04463000033,2/5,2,5
review47889.dat,4377,S13787300024,3/5,3,5
review47890.dat,5461,S14025900052,5/5,5,5
review47891.dat,8021,S24066400003,1/5,1,5
review47892.dat,1798,S24629200152,4/5,4,5
review47893.dat,8890,S25218300043,5/5,5,5
review47894.dat,1838,S05769700198,5/5,5,5
review47895.dat,8136,S18911200017,3/5,3,5
review47896.dat,6072,S23807800032,3/5,3,5
review47897.dat,3362,S15999200010,1/5,1,5
review47898.dat,6476,S05726100014,3/5,3,5
review47899.dat,8207,S15838800018,5/5,5,5
review47900.dat,4114,S27068500039,3/5,3,5
review47901.dat,9240,INV-07493500096,5/5,5,5
review47902.dat,8107,INV-06050100043,5/5,5,5
review47903.dat,7507,INV-08920700183,2/5,2,5
review47904.dat,8773,S06264900021,4/5,4,5
review47905.dat,9698,S32517100121,2/5,2,5
review47906.dat,7865,S10255400112,4/5,4,5
review47907.dat,7206,S20150100078,2/5,2,5
review47908.dat,4886,S17354900014,5/5,5,5
review47909.dat,5110,INV-06711800123,5/5,5,5
review47910.dat,2461,S23230300049,1/5,1,5
review47911.dat,1926,S32135400014,2/5,2,5
review47912.dat,2791,S04504400110,4/5,4,5
review47913.dat,8171,INV-01648700117,4/5,4,5
review47914.dat,9996,S21281000107,2/5,2,5
review47915.dat,4158,INV-02165100059,1/5,1,5
review47916.dat,6951,S28516500006,4/5,4,5
review47917.dat,8609,S31186600105,3/5,3,5
review47918.dat,3723,S05357900054,2/5,2,5
review47919.dat,1996,S05284900059,2/5,2,5
review47920.dat,8419,S13245100008,4/5,4,5
review47921.dat,8136,S08422500014,3/5,3,5
review47922.dat,4789,S06339100021,1/5,1,5
review47923.dat,2805,S14647100006,4/5,4,5
review47924.dat,7064,S23226300003,4/5,4,5
review47925.dat,6839,S34002200008,2/5,2,5
review47926.dat,8786,INV-00924200031,4/5,4,5
review47927.dat,6472,INV-04463800009,5/5,5,5
review47928.dat,7525,S05940800090,4/5,4,5
review47929.dat,2971,INV-08543300001,4/5,4,5
review47930.dat,3232,INV-04591900174,1/5,1,5
review47931.dat,9604,S28353200016,5/5,5,5
review47932.dat,4123,S19808600013,3/5,3,5
review47933.dat,9891,S21976900035,2/5,2,5
review47934.dat,7559,S16458700085,3/5,3,5
review47935.dat,5896,S30520200021,2/5,2,5
review47936.dat,5762,S13664900059,1/5,1,5
review47937.dat,4951,S08029100093,5/5,5,5
review47938.dat,1748,INV-05252800112,3/5,3,5
review47939.dat,3890,INV-07000500048,5/5,5,5
review47940.dat,1218,S09894300087,1/5,1,5
review47941.dat,6125,S28853600004,5/5,5,5
review47942.dat,8098,S13160100002,3/5,3,5
review47943.dat,7701,S26639200169,1/5,1,5
review47944.dat,5205,INV-06576400026,3/5,3,5
review47945.dat,3338,S06285700033,4/5,4,5
review47946.dat,5347,S14023000019,2/5,2,5
review47947.dat,6103,INV-01646200093,1/5,1,5
review47948.dat,5851,INV-05064200020,1/5,1,5
review47949.dat,2738,S23606800015,4/5,4,5
review47950.dat,8455,S33123400008,4/5,4,5
review47951.dat,9043,S16595000001,1/5,1,5
review47952.dat,8764,S23986400010,2/5,2,5
review47953.dat,1999,S20521800160,4/5,4,5
review47954.dat,6198,S17465800069,3/5,3,5
review47955.dat,5291,INV-01868600023,1/5,1,5
review47956.dat,4132,S17789400018,1/5,1,5
review47957.dat,8445,S06747000015,5/5,5,5
review47958.dat,7135,S22626600045,3/5,3,5
review47959.dat,2691,S33560300036,3/5,3,5
review47960.dat,3210,INV-04064500004,2/5,2,5
review47961.dat,9668,S12639700057,3/5,3,5
review47962.dat,5539,S32625400009,4/5,4,5
review47963.dat,9598,INV-07913600128,3/5,3,5
review47964.dat,8945,INV-00909700018,5/5,5,5
review47965.dat,7486,S11006800124,3/5,3,5
review47966.dat,1626,S09610600046,5/5,5,5
review47967.dat,9000,INV-00758200020,5/5,5,5
review47968.dat,3859,S12000600004,2/5,2,5
review47969.dat,7084,S06383800236,2/5,2,5
review47970.dat,8969,S03511500071,2/5,2,5
review47971.dat,5786,S09718800058,5/5,5,5
review47972.dat,9407,S12637000005,4/5,4,5
review47973.dat,9728,S31825600035,5/5,5,5
review47974.dat,1647,S29782700032,3/5,3,5
review47975.dat,9284,S20820700005,4/5,4,5
review47976.dat,4820,S18796000129,1/5,1,5
review47977.dat,9758,S26136000060,4/5,4,5
review47978.dat,5802,S16080500026,4/5,4,5
review47979.dat,6787,INV-00182700001,5/5,5,5
review47980.dat,5547,S06546200014,3/5,3,5
review47981.dat,8802,S16847300064,5/5,5,5
review47982.dat,6996,S04161600142,5/5,5,5
review47983.dat,3330,S12095500010,2/5,2,5
review47984.dat,5255,INV-02539900007,2/5,2,5
review47985.dat,5352,S19684100008,5/5,5,5
review47986.dat,2437,INV-06381000028,4/5,4,5
review47987.dat,1847,S10271900010,4/5,4,5
review47988.dat,2152,S31678700004,2/5,2,5
review47989.dat,3976,S27623600034,4/5,4,5
review47990.dat,1148,S30190300048,4/5,4,5
review47991.dat,9101,S24604200043,5/5,5,5
review47992.dat,3705,S17440600017,5/5,5,5
review47993.dat,6891,INV-07365900073,4/5,4,5
review47994.dat,5400,S21935900036,5/5,5,5
review47995.dat,2351,INV-09059500026,1/5,1,5
review47996.dat,1570,INV-00184400012,2/5,2,5
review47997.dat,8142,S09225300068,3/5,3,5
review47998.dat,4380,INV-01068500031,2/5,2,5
review47999.dat,8903,S05948200065,2/5,2,5
review48000.dat,6354,S33034700035,5/5,5,5
review48001.dat,5902,INV-08182900012,3/5,3,5
review48002.dat,8858,INV-00181200007,3/5,3,5
review48003.dat,6152,S31629800017,3/5,3,5
review48004.dat,7319,S04504400071,2/5,2,5
review48005.dat,6691,S33856300069,2/5,2,5
review48006.dat,3258,INV-04469800009,5/5,5,5
review48007.dat,1550,INV-07229000022,5/5,5,5
review48008.dat,6770,S15371600059,2/5,2,5
review48009.dat,3888,INV-02663200056,1/5,1,5
review48010.dat,9138,S26625700011,2/5,2,5
review48011.dat,1486,S06833300031,5/5,5,5
review48012.dat,8940,S14084300015,3/5,3,5
review48013.dat,3622,INV-04595900008,3/5,3,5
review48014.dat,3104,S26772600014,4/5,4,5
review48015.dat,1407,S29930100022,4/5,4,5
review48016.dat,5691,S28456200104,4/5,4,5
review48017.dat,8098,INV-04855500071,5/5,5,5
review48018.dat,2977,S09373900022,5/5,5,5
review48019.dat,7721,S12516300033,5/5,5,5
review48020.dat,1074,S20963200045,3/5,3,5
review48021.dat,6141,S11679600121,4/5,4,5
review48022.dat,4255,INV-05238300218,2/5,2,5
review48023.dat,4302,S15431800067,2/5,2,5
review48024.dat,3597,S06188400007,3/5,3,5
review48025.dat,2066,INV-02915700011,3/5,3,5
review48026.dat,3848,S26020500010,3/5,3,5
review48027.dat,1317,S33996500001,5/5,5,5
review48028.dat,9117,S25999400018,3/5,3,5
review48029.dat,5646,S25364000138,4/5,4,5
review48030.dat,4352,INV-05245600075,1/5,1,5
review48031.dat,6730,S33730800027,3/5,3,5
review48032.dat,5483,S06914000067,3/5,3,5
review48033.dat,2876,INV-04330800041,1/5,1,5
review48034.dat,4494,S29968600120,4/5,4,5
review48035.dat,1017,S24834700139,4/5,4,5
review48036.dat,9024,INV-02535500037,1/5,1,5
review48037.dat,5951,INV-01772300001,4/5,4,5
review48038.dat,6642,S20634500059,2/5,2,5
review48039.dat,8885,S17772100019,5/5,5,5
review48040.dat,2508,S18947800015,1/5,1,5
review48041.dat,8393,S29415800025,2/5,2,5
review48042.dat,5535,S33590200005,3/5,3,5
review48043.dat,1775,S04617900025,2/5,2,5
review48044.dat,6710,S11909500142,2/5,2,5
review48045.dat,4686,S24339700039,3/5,3,5
review48046.dat,9530,S17104600003,1/5,1,5
review48047.dat,4999,INV-09221500009,4/5,4,5
review48048.dat,6134,S27420700137,4/5,4,5
review48049.dat,1765,INV-02093500027,2/5,2,5
review48050.dat,9844,S10658700096,1/5,1,5
review48051.dat,7524,S14314400008,1/5,1,5
review48052.dat,8415,S08611200054,1/5,1,5
review48053.dat,2442,S25370100103,3/5,3,5
review48054.dat,1992,INV-00333000103,1/5,1,5
review48055.dat,5091,S06149300047,2/5,2,5
review48056.dat,6129,S24623500039,5/5,5,5
review48057.dat,7859,S05161700006,1/5,1,5
review48058.dat,7535,S10479500030,2/5,2,5
review48059.dat,9787,S33486300087,3/5,3,5
review48060.dat,8801,S23115600066,1/5,1,5
review48061.dat,9102,INV-02535400021,2/5,2,5
review48062.dat,9362,S13270900074,2/5,2,5
review48063.dat,3139,INV-08553800003,1/5,1,5
review48064.dat,7259,S15704000069,5/5,5,5
review48065.dat,6519,S13791000050,2/5,2,5
review48066.dat,6370,INV-03421600078,1/5,1,5
review48067.dat,1086,S17844200003,1/5,1,5
review48068.dat,8550,INV-02541100008,3/5,3,5
review48069.dat,9598,S07355800006,3/5,3,5
review48070.dat,9404,S17099400147,2/5,2,5
review48071.dat,7854,S28763100023,1/5,1,5
review48072.dat,9838,INV-05654700011,3/5,3,5
review48073.dat,9405,S03434700046,1/5,1,5
review48074.dat,6206,S33959700112,3/5,3,5
review48075.dat,9935,S25988500038,5/5,5,5
review48076.dat,5640,INV-09366000036,1/5,1,5
review48077.dat,5645,S13853000027,4/5,4,5
review48078.dat,2787,S11730100005,1/5,1,5
review48079.dat,1756,S13652700040,4/5,4,5
review48080.dat,8309,S28430800004,5/5,5,5
review48081.dat,4080,S33206900007,4/5,4,5
review48082.dat,7839,S13774200054,2/5,2,5
review48083.dat,6272,S13270500012,5/5,5,5
review48084.dat,5949,S06231900162,4/5,4,5
review48085.dat,2366,S17853800090,5/5,5,5
review48086.dat,7517,INV-04462400004,3/5,3,5
review48087.dat,3432,S05629300022,4/5,4,5
review48088.dat,8858,S29318200020,4/5,4,5
review48089.dat,9000,INV-05384100086,3/5,3,5
review48090.dat,1621,INV-04729400028,1/5,1,5
review48091.dat,6041,S28316100009,2/5,2,5
review48092.dat,8619,S07137500087,5/5,5,5
review48093.dat,4798,INV-06575700027,3/5,3,5
review48094.dat,2374,S11467200022,2/5,2,5
review48095.dat,4194,S16474000009,2/5,2,5
review48096.dat,4647,S33366800029,1/5,1,5
review48097.dat,1476,INV-02916100109,3/5,3,5
review48098.dat,3560,INV-00254800014,3/5,3,5
review48099.dat,9904,S20512000197,2/5,2,5
review48100.dat,2278,S26117500003,2/5,2,5
review48101.dat,8034,S11459900069,5/5,5,5
review48102.dat,9004,S18531200008,5/5,5,5
review48103.dat,7682,S27041000208,4/5,4,5
review48104.dat,5016,S23724600023,3/5,3,5
review48105.dat,9032,INV-09221700053,1/5,1,5
review48106.dat,6236,S04224700076,5/5,5,5
review48107.dat,4650,S18585700008,1/5,1,5
review48108.dat,6898,S23500400083,2/5,2,5
review48109.dat,5280,S17862700012,1/5,1,5
review48110.dat,6600,S06429400007,2/5,2,5
review48111.dat,1862,S04355800022,1/5,1,5
review48112.dat,7817,INV-01647300124,3/5,3,5
review48113.dat,9722,S26760300020,5/5,5,5
review48114.dat,2845,S31154200177,4/5,4,5
review48115.dat,9017,S29630300020,4/5,4,5
review48116.dat,7143,S17365600250,2/5,2,5
review48117.dat,4187,S26183800004,5/5,5,5
review48118.dat,3182,S25862700126,1/5,1,5
review48119.dat,3202,S18580300174,1/5,1,5
review48120.dat,8940,S20698700035,1/5,1,5
review48121.dat,7206,S09517400068,3/5,3,5
review48122.dat,8847,INV-00068900036,3/5,3,5
review48123.dat,8654,S03657300033,4/5,4,5
review48124.dat,3044,S18351000201,3/5,3,5
review48125.dat,2052,INV-04729000009,3/5,3,5
review48126.dat,2420,S05096300047,5/5,5,5
review48127.dat,2684,INV-06318000011,3/5,3,5
review48128.dat,5701,S17973900079,1/5,1,5
review48129.dat,3569,S15312500030,3/5,3,5
review48130.dat,6424,INV-00343000016,5/5,5,5
review48131.dat,4917,S05243300038,2/5,2,5
review48132.dat,4291,S23858000198,2/5,2,5
review48133.dat,6577,S15042100131,4/5,4,5
review48134.dat,7411,S09724500022,2/5,2,5
review48135.dat,4820,S32871600020,3/5,3,5
review48136.dat,3617,S10732400073,2/5,2,5
review48137.dat,3361,S11237600051,2/5,2,5
review48138.dat,1888,S29756900011,3/5,3,5
review48139.dat,9962,INV-03039200012,4/5,4,5
review48140.dat,4903,S26432700021,1/5,1,5
review48141.dat,4500,INV-04726600007,4/5,4,5
review48142.dat,9399,S17100100075,2/5,2,5
review48143.dat,4849,S24513700024,4/5,4,5
review48144.dat,2835,S11176100145,2/5,2,5
review48145.dat,3103,INV-03878000042,5/5,5,5
review48146.dat,2179,S30378800192,4/5,4,5
review48147.dat,4440,S18162400017,2/5,2,5
review48148.dat,1878,S13654300015,1/5,1,5
review48149.dat,4709,S23842600010,3/5,3,5
review48150.dat,1596,S13233800004,4/5,4,5
review48151.dat,3022,INV-00460500082,3/5,3,5
review48152.dat,7244,S19606600036,4/5,4,5
review48153.dat,9073,INV-04992000025,2/5,2,5
review48154.dat,3174,S15700700012,2/5,2,5
review48155.dat,3294,INV-05663200026,3/5,3,5
review48156.dat,6365,INV-05000900143,4/5,4,5
review48157.dat,1385,S17968500014,4/5,4,5
review48158.dat,5205,S05878600058,5/5,5,5
review48159.dat,5706,S21935900058,5/5,5,5
review48160.dat,9497,S10572200229,1/5,1,5
review48161.dat,9984,INV-05139600074,2/5,2,5
review48162.dat,9802,INV-01497100192,2/5,2,5
review48163.dat,8310,INV-01643900011,2/5,2,5
review48164.dat,5611,INV-08818600011,3/5,3,5
review48165.dat,1620,S20890900038,3/5,3,5
review48166.dat,4344,INV-02164400134,2/5,2,5
review48167.dat,5969,S29642700031,5/5,5,5
review48168.dat,7140,S10719000030,5/5,5,5
review48169.dat,3711,INV-09293800001,3/5,3,5
review48170.dat,5998,S31378500015,2/5,2,5
review48171.dat,6828,S22464100113,5/5,5,5
review48172.dat,7811,S28138600007,2/5,2,5
review48173.dat,4069,S15700700020,1/5,1,5
review48174.dat,6424,INV-06312800004,1/5,1,5
review48175.dat,3572,S19351200023,3/5,3,5
review48176.dat,9727,S04886800015,4/5,4,5
review48177.dat,6930,S28543800025,3/5,3,5
review48178.dat,9507,S26663400032,3/5,3,5
review48179.dat,2275,INV-04193800078,5/5,5,5
review48180.dat,9884,S13658400030,1/5,1,5
review48181.dat,8102,S26591400019,4/5,4,5
review48182.dat,8383,S06393100097,3/5,3,5
review48183.dat,7480,INV-08681900273,4/5,4,5
review48184.dat,5732,INV-03234300029,1/5,1,5
review48185.dat,3444,INV-00659400027,4/5,4,5
review48186.dat,2611,S14910000117,1/5,1,5
review48187.dat,8147,S17589700008,2/5,2,5
review48188.dat,9967,S27583300062,1/5,1,5
review48189.dat,6959,S22659800013,4/5,4,5
review48190.dat,4272,S29253300003,5/5,5,5
review48191.dat,7131,S11059000025,1/5,1,5
review48192.dat,6174,S23602500010,1/5,1,5
review48193.dat,1974,INV-04470000036,5/5,5,5
review48194.dat,7201,S25980200044,1/5,1,5
review48195.dat,4386,S13791000017,2/5,2,5
review48196.dat,3151,S19615100029,4/5,4,5
review48197.dat,3712,S04913500019,5/5,5,5
review48198.dat,1976,INV-03681600029,4/5,4,5
review48199.dat,7434,INV-00184500177,1/5,1,5
review48200.dat,4797,S08263900046,4/5,4,5
review48201.dat,4536,S04348500005,4/5,4,5
review48202.dat,6973,INV-01570400006,3/5,3,5
review48203.dat,5542,INV-05915700322,4/5,4,5
review48204.dat,8331,S12694900180,3/5,3,5
review48205.dat,3269,INV-06711500019,2/5,2,5
review48206.dat,8562,S05734200063,2/5,2,5
review48207.dat,4115,S29838900097,2/5,2,5
review48208.dat,3472,S23992900015,3/5,3,5
review48209.dat,3192,S13895800139,4/5,4,5
review48210.dat,5655,S12162400049,1/5,1,5
review48211.dat,6611,S30677800054,1/5,1,5
review48212.dat,1490,S18624700022,5/5,5,5
review48213.dat,5674,S13543000095,2/5,2,5
review48214.dat,8383,S09349400131,1/5,1,5
review48215.dat,7096,S32561800025,2/5,2,5
review48216.dat,6899,S26395900085,4/5,4,5
review48217.dat,4152,S06028800139,5/5,5,5
review48218.dat,2965,S15171400068,3/5,3,5
review48219.dat,2768,INV-02540000013,4/5,4,5
review48220.dat,2140,INV-04665100011,1/5,1,5
review48221.dat,4534,INV-03681900020,4/5,4,5
review48222.dat,6474,S17671800014,5/5,5,5
review48223.dat,6519,S23482500018,5/5,5,5
review48224.dat,1361,INV-07910700001,2/5,2,5
review48225.dat,4957,S05429700061,2/5,2,5
review48226.dat,7666,S11043000067,4/5,4,5
review48227.dat,2304,S18351100009,5/5,5,5
review48228.dat,2156,S23557900074,2/5,2,5
review48229.dat,2140,S20441900023,4/5,4,5
review48230.dat,7089,S32840300063,3/5,3,5
review48231.dat,7062,INV-04202700003,1/5,1,5
review48232.dat,2269,INV-00453900129,1/5,1,5
review48233.dat,3281,S31543300013,4/5,4,5
review48234.dat,7728,S20001500027,5/5,5,5
review48235.dat,4114,S27797500061,2/5,2,5
review48236.dat,9467,S09982700041,5/5,5,5
review48237.dat,7307,S32878500130,1/5,1,5
review48238.dat,2179,S12478600071,5/5,5,5
review48239.dat,5891,S17524400013,4/5,4,5
review48240.dat,4425,INV-09060300015,3/5,3,5
review48241.dat,9620,S21787500087,3/5,3,5
review48242.dat,2878,S22416600018,5/5,5,5
review48243.dat,1748,S05284900114,4/5,4,5
review48244.dat,4748,S30074300038,5/5,5,5
review48245.dat,3976,INV-09213300002,5/5,5,5
review48246.dat,7907,S22076000110,4/5,4,5
review48247.dat,7998,S10572200007,1/5,1,5
review48248.dat,2508,INV-08553200024,1/5,1,5
review48249.dat,6192,S32614300019,3/5,3,5
review48250.dat,2826,INV-02310600003,5/5,5,5
review48251.dat,3650,INV-03808800120,1/5,1,5
review48252.dat,1459,S15568300163,3/5,3,5
review48253.dat,3767,INV-06444500099,1/5,1,5
review48254.dat,6650,S26913800064,4/5,4,5
review48255.dat,2959,S33742400011,1/5,1,5
review48256.dat,7690,S23973100064,5/5,5,5
review48257.dat,4491,S05025900035,2/5,2,5
review48258.dat,8463,S11121400067,2/5,2,5
review48259.dat,6170,S04240000015,2/5,2,5
review48260.dat,4161,INV-00912500001,3/5,3,5
review48261.dat,6731,INV-08394900010,3/5,3,5
review48262.dat,4130,S08160200008,3/5,3,5
review48263.dat,4156,S15751100019,4/5,4,5
review48264.dat,3260,S29753400018,4/5,4,5
review48265.dat,6998,S06786600013,2/5,2,5
review48266.dat,9065,INV-06188200097,4/5,4,5
review48267.dat,3734,S05980200040,5/5,5,5
review48268.dat,5693,S19077700139,2/5,2,5
review48269.dat,3232,S16885000010,1/5,1,5
review48270.dat,7206,S27288000097,2/5,2,5
review48271.dat,3442,S17206600026,5/5,5,5
review48272.dat,8754,S18750300041,5/5,5,5
review48273.dat,1288,S29897200004,2/5,2,5
review48274.dat,3005,INV-08467200028,1/5,1,5
review48275.dat,3267,S29921300001,1/5,1,5
review48276.dat,9868,S07276900074,4/5,4,5
review48277.dat,4110,S06424400222,5/5,5,5
review48278.dat,1667,S17955600049,4/5,4,5
review48279.dat,9475,INV-03035900055,2/5,2,5
review48280.dat,4291,S23989300022,2/5,2,5
review48281.dat,4082,S29931000019,3/5,3,5
review48282.dat,1620,S11467200050,1/5,1,5
review48283.dat,2286,INV-07372000011,5/5,5,5
review48284.dat,2551,S28466500173,3/5,3,5
review48285.dat,4476,S33753600024,5/5,5,5
review48286.dat,7814,INV-03751500011,1/5,1,5
review48287.dat,2821,INV-00182700088,5/5,5,5
review48288.dat,4820,S06424700053,1/5,1,5
review48289.dat,6864,S06070800090,4/5,4,5
review48290.dat,6908,S29836200069,2/5,2,5
review48291.dat,3020,S24516800003,1/5,1,5
review48292.dat,7556,S12441900110,1/5,1,5
review48293.dat,7919,S18101400033,4/5,4,5
review48294.dat,5901,S32141100023,3/5,3,5
review48295.dat,8149,INV-06252200014,5/5,5,5
review48296.dat,8383,S10853500059,4/5,4,5
review48297.dat,7346,S33547200055,2/5,2,5
review48298.dat,5061,S23536700017,1/5,1,5
review48299.dat,2527,INV-05789800001,2/5,2,5
review48300.dat,7033,S26700100151,2/5,2,5
review48301.dat,3028,INV-09491000140,4/5,4,5
review48302.dat,6493,S19492200018,4/5,4,5
review48303.dat,2406,INV-05986700008,1/5,1,5
review48304.dat,5190,S18322500209,2/5,2,5
review48305.dat,2978,INV-01649800167,4/5,4,5
review48306.dat,8499,INV-01649900086,4/5,4,5
review48307.dat,9928,S25862700232,3/5,3,5
review48308.dat,7817,INV-03403600020,4/5,4,5
review48309.dat,4302,INV-01413600005,4/5,4,5
review48310.dat,5337,S12162400032,1/5,1,5
review48311.dat,2981,S32892600027,2/5,2,5
review48312.dat,9755,S10255400057,2/5,2,5
review48313.dat,5393,S03511500254,4/5,4,5
review48314.dat,1908,S20999100035,3/5,3,5
review48315.dat,5731,S28453600105,4/5,4,5
review48316.dat,9117,S07767400134,5/5,5,5
review48317.dat,6849,INV-06444000010,1/5,1,5
review48318.dat,9566,INV-04463000068,5/5,5,5
