Item_id,Item_Description,Category,Pack,Bottle_Volume_ml,Bottle_Cost,Bottle_Retail_Price
86707,Eikichi's Vanilla Cream Soda,Cream Soda,12,750.0,2.86,4.29
86709,Emilia's Vanilla Cream Soda,Cream Soda,12,750.0,2.86,4.29
86712,Asuna's Golden Ginger Ale,Ginger Ale,6,750.0,3.83,5.74
86724,Azusa's Ginger Soda,Ginger Ale,12,750.0,3.33,5.0
86728,Azusa's Ginger Ale,Ginger Ale,12,750.0,3.33,5.0
86730,Azusa's Plum and Ginger,Ginger Ale,12,750.0,3.33,5.0
86731,Azusa's Ginger Beer,Ginger Ale,12,750.0,3.38,5.07
86732,Azusa's Golden Ginger Ale,Ginger Ale,12,750.0,3.38,5.07
86746,Shinji's Root Beer,Root Beer,6,750.0,3.33,4.99
86747,Ban's Ginger Soda,Ginger Ale,6,750.0,3.05,4.57
86749,Ban's Ginger Ale,Ginger Ale,6,750.0,3.05,4.57
86751,Ban's Plum and Ginger,Ginger Ale,6,750.0,2.99,4.49
86764,Ban's Ginger Beer,Ginger Ale,12,375.0,2.98,4.47
86774,Eren's Old Fashioned Cream Soda,Cream Soda,12,375.0,2.78,4.17
86785,Holo's Plum and Ginger,Ginger Ale,6,750.0,3.26,4.89
86796,Shiki's Craft Root Beer,Root Beer,12,750.0,2.18,3.27
86802,Shinobu's Root Beer,Root Beer,12,750.0,2.89,4.34
86805,Shino's Craft Root Beer,Root Beer,12,500.0,2.16,3.24
86806,Shinya's Craft Root Beer,Root Beer,24,375.0,2.14,3.21
86807,Shino's Root Beer,Root Beer,12,750.0,2.82,4.23
86812,Shinya's Root Beer,Root Beer,12,750.0,2.82,4.23
86817,Shinobu's Craft Root Beer,Root Beer,12,750.0,2.96,4.44
86821,Shizuo's Root Beer,Root Beer,12,750.0,3.03,4.55
86825,Shiro's Craft Root Beer,Root Beer,12,750.0,2.89,4.34
86832,Shougo's Craft Root Beer,Root Beer,6,750.0,2.7,4.05
86833,Shiro's Root Beer,Root Beer,12,500.0,2.16,3.24
86834,Shougo's Root Beer,Root Beer,6,750.0,2.7,4.05
86835,Shizuo's Craft Root Beer,Root Beer,12,500.0,2.16,3.24
86839,Kurisu's Cream Soda,Cream Soda,6,750.0,2.91,4.36
86856,Kurumi's Cream Soda,Cream Soda,12,750.0,3.26,4.89
86858,Kyon's Cream Soda,Cream Soda,12,750.0,3.26,4.89
86867,Juuzou's Watermelon Cream,Cream Soda,10,50.0,2.35,3.53
86873,Kagura's Watermelon Cream,Cream Soda,12,750.0,3.12,4.68
86881,Shouto's Root Beer,Root Beer,12,500.0,2.16,3.24
86883,Shouko's Craft Root Beer,Root Beer,48,200.0,1.85,2.78
86884,Shouyou's Craft Root Beer,Root Beer,24,375.0,2.14,3.21
86885,Shouko's Root Beer,Root Beer,12,750.0,2.82,4.23
86886,Shouyou's Root Beer,Root Beer,12,750.0,2.89,4.34
86887,Shouto's Craft Root Beer,Root Beer,12,1000.0,3.17,4.76
86888,Sora's Root Beer,Root Beer,6,1750.0,4.2,6.3
86906,Tomoe's Cream Soda,Cream Soda,12,750.0,3.12,4.68
86909,Tomoe's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.12,4.68
86910,Tomoe's Vanilla Cream Soda,Cream Soda,12,750.0,3.12,4.68
86916,Simon's Craft Root Beer,Root Beer,12,750.0,3.21,4.82
86918,Sougo's Craft Root Beer,Root Beer,6,1750.0,4.63,6.94
86919,Eikichi's Ginger Beer,Ginger Ale,6,750.0,3.47,5.2
86923,Kagura's Vanilla Cream Soda,Cream Soda,12,750.0,2.98,4.47
87150,Eikichi's Kola,Cola,6,750.0,5.02,7.53
87152,Emilia's Kola,Cola,12,375.0,2.91,4.37
87250,Emilia's Cane Cola,Cola,6,750.0,4.06,6.09
87256,Eren's Kola,Cola,12,750.0,3.05,4.57
87266,Eren's Cane Cola,Cola,6,750.0,4.32,6.48
87270,Erena's Cane Cola,Cola,6,750.0,5.02,7.53
87280,Eren's Cola,Cola,6,750.0,5.28,7.92
87306,Kotori's Cola,Cola,12,750.0,4.55,6.83
87380,Kotori's Kola,Cola,6,750.0,3.16,4.74
87383,Eri's Cane Cola,Cola,6,1000.0,3.19,4.78
87385,Erena's Cola,Cola,6,750.0,3.45,5.18
87398,Eri's Cola,Cola,6,750.0,5.05,7.58
87401,Erena's Kola,Cola,12,500.0,3.12,4.68
87402,Eru's Cola,Cola,48,200.0,1.92,2.88
87403,Eri's Kola,Cola,24,375.0,2.28,3.42
87406,Eru's Kola,Cola,6,750.0,5.73,8.59
87408,Eru's Cane Cola,Cola,12,750.0,2.94,4.44
87409,Erza's Kola,Cola,12,1000.0,3.26,4.89
87410,Erza's Cane Cola,Cola,6,1750.0,4.35,6.53
87413,Esdeath's Cane Cola,Cola,12,750.0,2.98,4.47
87416,Erza's Cola,Cola,12,750.0,3.05,4.57
87448,Françoise's Cane Cola,Cola,6,750.0,5.73,8.6
87484,Esdeath's Cola,Cola,12,375.0,3.54,5.31
87485,Françoise's Cola,Cola,6,750.0,5.16,7.74
87509,Esdeath's Kola,Cola,12,375.0,2.76,4.14
87510,Gaara's Cola,Cola,12,750.0,3.68,5.52
87511,Françoise's Kola,Cola,6,1000.0,3.68,5.52
87513,Gaara's Kola,Cola,6,1750.0,4.67,7.0
87586,Gaara's Cane Cola,Cola,12,750.0,3.07,4.6
87596,Gilgamesh's Kola,Cola,6,750.0,2.91,4.36
87619,Gilgamesh's Cane Cola,Cola,6,750.0,3.39,5.08
87632,Ginko's Cane Cola,Cola,12,750.0,2.58,3.87
87643,Gilgamesh's Cola,Cola,12,750.0,2.91,4.36
87646,Gintoki's Cane Cola,Cola,12,750.0,2.91,4.36
87647,Koyomi's Cane Cola,Cola,12,1000.0,2.96,4.44
87716,Koyomi's Cola,Cola,6,750.0,2.91,4.37
87756,Ginko's Cola,Cola,12,750.0,3.04,4.56
87849,Koyomi's Kola,Cola,6,750.0,4.88,7.32
87936,Gintoki's Cola,Cola,12,750.0,2.42,3.63
87937,Ginko's Kola,Cola,12,1000.0,2.44,3.66
87938,Gohan's Cola,Cola,6,1750.0,3.15,4.86
87945,Gintoki's Kola,Cola,48,150.0,2.1,3.15
87946,Gohan's Kola,Cola,6,750.0,5.0,7.5
87997,Gohan's Cane Cola,Cola,12,1000.0,2.43,3.65
88017,Gokuu's Kola,Cola,6,500.0,3.0,4.5
88018,Gokuu's Cane Cola,Cola,12,750.0,2.83,4.24
88019,Gon's Cane Cola,Cola,3,750.0,5.02,7.53
88036,Gokuu's Cola,Cola,12,750.0,2.56,3.84
88037,Gray's Cane Cola,Cola,12,1000.0,2.6,3.9
88100,Gon's Cola,Cola,12,750.0,2.89,4.34
88116,Gray's Cola,Cola,6,750.0,3.71,5.57
88147,Gon's Kola,Cola,12,1000.0,2.49,3.74
88148,Kurisu's Cane Cola,Cola,6,1750.0,3.3,4.95
88152,Grell's Cola,Cola,6,750.0,3.72,5.58
88183,Gray's Kola,Cola,12,500.0,2.43,3.65
88185,Grell's Kola,Cola,24,375.0,2.2,3.3
88186,Grell's Cane Cola,Cola,6,750.0,3.26,4.89
88188,Griffith's Kola,Cola,6,1750.0,3.96,5.94
88205,Kurisu's Cola,Cola,12,750.0,3.72,5.58
88282,Kurisu's Kola,Cola,6,1000.0,6.2,9.3
88290,Griffith's Cane Cola,Cola,12,200.0,2.7,4.05
88291,Grimmjow's Cane Cola,Cola,10,300.0,4.36,6.54
88294,Griffith's Cola,Cola,12,375.0,3.47,5.2
88296,Guts's Cane Cola,Cola,12,750.0,5.31,7.96
88297,Grimmjow's Cola,Cola,6,1000.0,7.14,10.71
88298,Guts's Cola,Cola,3,1750.0,9.67,14.5
88310,Grimmjow's Kola,Cola,6,750.0,3.61,5.42
88332,Hachiman's Cola,Cola,12,750.0,3.61,5.42
88406,Kurumi's Cane Cola,Cola,6,750.0,6.43,9.64
88536,Guts's Kola,Cola,12,750.0,2.98,4.47
88540,Hachiman's Kola,Cola,12,750.0,3.35,5.03
88547,Kurumi's Cola,Cola,12,1000.0,3.5,5.25
88548,Hachiman's Cane Cola,Cola,12,750.0,3.35,5.03
88549,Kurumi's Kola,Cola,24,375.0,2.39,3.59
88556,Hanamaru's Kola,Cola,12,750.0,2.68,4.02
88582,Hanamaru's Cane Cola,Cola,6,750.0,4.35,6.53
88590,Kazuto's Cola,Cola,6,750.0,4.13,6.2
88591,Kyon's Cane Cola,Cola,6,750.0,4.88,7.32
88602,Kyon's Cola,Cola,6,750.0,3.26,4.89
88630,Hanayo's Cane Cola,Cola,12,750.0,2.77,4.31
88654,Kyon's Kola,Cola,6,750.0,2.91,4.37
88707,Kazuma's Kola,Cola,6,750.0,4.5,6.75
88708,Kyou's Cane Cola,Cola,6,750.0,5.25,7.88
88709,Kyou's Cola,Cola,6,1000.0,19.82,29.73
88741,Kyou's Kola,Cola,6,750.0,10.89,16.34
88766,Hanamaru's Cola,Cola,12,750.0,2.37,3.56
88767,Haruhi's Cane Cola,Cola,12,1000.0,2.44,3.66
88768,Hanayo's Cola,Cola,6,1750.0,3.31,4.96
88780,Haruhi's Cola,Cola,6,750.0,3.64,5.46
88833,Hanayo's Kola,Cola,6,750.0,5.87,8.8
88841,Haruko's Cola,Cola,12,750.0,3.72,5.58
89016,Haruhi's Kola,Cola,6,750.0,5.73,8.6
89029,Haruko's Kola,Cola,6,750.0,5.59,8.39
89030,Haruko's Cane Cola,Cola,6,750.0,5.23,7.85
89079,Hei's Kola,Cola,12,750.0,2.9,4.5
89085,Hei's Cane Cola,Cola,6,750.0,5.33,8.0
89099,Hideko's Cane Cola,Cola,6,750.0,4.24,6.8
89121,Hei's Cola,Cola,12,750.0,4.13,6.2
89136,Kyouko's Cane Cola,Cola,6,750.0,4.91,7.37
89139,Hikaru's Cane Cola,Cola,6,750.0,4.43,6.64
89150,Hideko's Cola,Cola,12,750.0,3.05,4.58
89152,Kyouko's Cola,Cola,6,750.0,27.92,41.88
89154,Hikaru's Cola,Cola,6,750.0,5.45,8.17
89155,Hideko's Kola,Cola,12,375.0,3.75,5.63
89164,Himeko's Cola,Cola,6,750.0,10.2,15.3
89174,Hikaru's Kola,Cola,12,375.0,3.96,5.94
89175,Himeko's Kola,Cola,6,750.0,6.08,9.12
89177,Himeko's Cane Cola,Cola,6,750.0,5.42,8.13
89178,Hinata's Kola,Cola,6,750.0,3.75,5.62
89182,Hinata's Cane Cola,Cola,6,750.0,3.33,5.0
89191,Hisoka's Cane Cola,Cola,12,500.0,3.12,4.68
89193,Hinata's Cola,Cola,48,200.0,1.92,2.87
89194,Hitagi's Cane Cola,Cola,24,375.0,2.28,3.42
89196,Hisoka's Cola,Cola,12,750.0,2.98,4.47
89197,Hitagi's Cola,Cola,12,1000.0,3.26,4.89
89198,Hisoka's Kola,Cola,6,1750.0,4.35,6.52
89199,Holo's Cola,Cola,12,375.0,2.28,3.42
89200,Hitagi's Kola,Cola,6,750.0,6.07,9.1
89204,Holo's Kola,Cola,12,375.0,2.76,4.14
89206,Holo's Cane Cola,Cola,12,750.0,2.98,5.03
89207,Homura's Kola,Cola,6,1000.0,3.68,5.52
89208,Homura's Cane Cola,Cola,6,1750.0,4.67,7.0
89212,Honoka's Cane Cola,Cola,12,750.0,3.26,4.89
89215,Homura's Cola,Cola,12,750.0,3.6,5.4
89221,Kazuto's Kola,Cola,6,750.0,4.18,6.27
89230,Houtarou's Cane Cola,Cola,6,750.0,3.68,5.99
89233,Kyouko's Kola,Cola,6,750.0,4.32,6.48
89234,Honoka's Cola,Cola,6,750.0,3.61,5.42
89235,Kyouya's Cane Cola,Cola,6,750.0,3.44,5.16
89242,Houtarou's Cola,Cola,6,750.0,3.61,5.42
89274,Honoka's Kola,Cola,6,750.0,3.32,4.98
89278,Howl's Cola,Cola,12,750.0,3.0,4.5
89286,Houtarou's Kola,Cola,6,750.0,3.39,5.08
89322,Howl's Kola,Cola,6,750.0,6.08,9.12
89329,Kyouya's Cola,Cola,6,750.0,5.52,8.28
89339,Kyouya's Kola,Cola,6,750.0,4.95,7.43
89386,Howl's Cane Cola,Cola,12,750.0,2.39,3.58
89387,Ichigo's Kola,Cola,12,1000.0,2.48,3.72
89388,Ichigo's Cane Cola,Cola,6,1750.0,3.29,4.94
89394,Ikuto's Cane Cola,Cola,48,200.0,1.76,2.64
89443,Ichigo's Cola,Cola,12,750.0,2.91,4.36
89445,L's Cane Cola,Cola,12,1000.0,2.96,4.44
89447,Inori's Cane Cola,Cola,12,1000.0,2.43,3.65
89448,Ikuto's Cola,Cola,6,1750.0,3.24,4.86
89451,Inori's Cola,Cola,48,150.0,2.29,3.44
89453,Ikuto's Kola,Cola,6,750.0,6.13,9.2
89465,L's Cola,Cola,6,750.0,3.85,5.78
89468,Inuyasha's Cola,Cola,12,750.0,2.83,4.24
89469,Inori's Kola,Cola,6,500.0,3.0,4.5
89482,Inuyasha's Kola,Cola,12,750.0,2.58,3.87
89488,Inuyasha's Cane Cola,Cola,6,750.0,4.98,7.47
89489,Ippo's Kola,Cola,48,150.0,2.2,3.3
89490,Ippo's Cane Cola,Cola,6,750.0,5.63,8.45
89496,Issei's Cane Cola,Cola,12,750.0,2.49,3.74
89533,Ippo's Cola,Cola,12,750.0,2.91,4.36
89566,Itachi's Cane Cola,Cola,12,750.0,3.37,5.06
89568,Issei's Cola,Cola,12,750.0,2.89,4.34
89577,Itachi's Cola,Cola,12,1000.0,2.49,3.74
89578,L's Kola,Cola,6,1750.0,3.3,4.95
89583,Issei's Kola,Cola,6,750.0,3.71,5.57
89589,Izaya's Cola,Cola,12,500.0,1.97,2.96
89610,Itachi's Kola,Cola,6,750.0,3.12,4.68
89617,Izaya's Kola,Cola,12,750.0,2.91,4.36
89621,Izaya's Cane Cola,Cola,6,1750.0,3.96,5.94
89624,Izayoi's Kola,Cola,12,375.0,3.56,5.34
89626,Izayoi's Cane Cola,Cola,12,750.0,5.45,8.18
89635,Izuku's Cane Cola,Cola,24,375.0,2.2,3.3
89644,Izayoi's Cola,Cola,12,375.0,3.84,5.76
89646,Jiraiya's Cane Cola,Cola,12,750.0,5.87,8.8
89665,Izuku's Cola,Cola,6,750.0,4.67,7.0
89666,Jiraiya's Cola,Cola,12,750.0,2.56,3.84
89672,Izuku's Kola,Cola,6,750.0,4.32,6.48
89674,Johan's Cola,Cola,6,750.0,3.97,5.96
89718,Jiraiya's Kola,Cola,12,750.0,3.97,5.96
89781,Lain's Cane Cola,Cola,12,500.0,2.26,3.39
89786,Johan's Kola,Cola,12,750.0,2.76,4.14
89787,Johan's Cane Cola,Cola,12,1000.0,3.13,4.69
89788,Joseph's Kola,Cola,6,1750.0,4.16,6.24
89796,Joseph's Cane Cola,Cola,12,750.0,3.5,5.25
89802,Joutarou's Cane Cola,Cola,12,750.0,2.98,4.47
89824,Kazuto's Cane Cola,Cola,6,750.0,4.32,6.48
89836,Joseph's Cola,Cola,12,750.0,3.42,5.13
89837,Juuzou's Cane Cola,Cola,12,1000.0,3.72,5.58
89838,Lain's Cola,Cola,6,1750.0,4.83,7.24
89841,Joutarou's Cola,Cola,12,750.0,3.64,5.46
89846,Juuzou's Cola,Cola,6,750.0,4.46,6.69
89875,Joutarou's Kola,Cola,12,750.0,2.81,4.21
89885,Kagura's Cola,Cola,6,750.0,4.34,6.51
89887,Juuzou's Kola,Cola,12,1000.0,2.43,3.65
89889,Kagura's Kola,Cola,6,750.0,3.99,5.99
89916,Kagura's Cane Cola,Cola,12,750.0,2.38,3.57
89946,Kaiji's Kola,Cola,12,750.0,2.46,3.96
89952,Kaiji's Cane Cola,Cola,12,1000.0,1.84,4.14
89956,Kakashi's Cane Cola,Cola,6,1750.0,3.05,4.57
100001,Kyou's Grapefruit Soda,Grapefruit Soda,24,100.0,2.63,3.94
100005,Kyouko's Grapefruit Soda,Grapefruit Soda,6,850.0,4.6,6.9
100006,Kenpachi's Tropical Fruit Punch,Fruit Punch,6,750.0,4.79,7.18
100015,Nao's Vanilla Cream Soda,Cream Soda,3,3500.0,5.73,8.6
100017,Kenshin's Fruit Punch,Fruit Punch,6,3900.0,4.61,6.92
100018,Kyouya's Grapefruit Soda,Grapefruit Soda,6,750.0,3.6,5.4
100022,L's Grapefruit Soda,Grapefruit Soda,6,750.0,2.98,4.47
100026,Rikka's Black Cherry,Cherry Soda,6,750.0,3.12,4.68
100032,Lain's Grapefruit Soda,Grapefruit Soda,6,750.0,15.59,23.39
100033,Langley's Grapefruit Soda,Grapefruit Soda,6,750.0,3.45,5.18
100035,Lelouch's Cream Soda,Cream Soda,6,750.0,4.05,6.08
100037,Kallen's Black Cherry,Cherry Soda,6,1850.0,3.58,5.37
100040,Lavi's Grapefruit Soda,Grapefruit Soda,6,750.0,4.79,7.19
100041,Law's Grapefruit Soda,Grapefruit Soda,6,750.0,5.73,8.6
100046,Lelouch's Grapefruit Soda,Grapefruit Soda,1,3000.0,17.73,26.6
100051,Levi's Grapefruit Soda,Grapefruit Soda,6,750.0,4.74,7.11
100054,Kenshin's Berry Mix,Fruit Punch,12,750.0,3.62,5.43
100065,Subaru's Cream Soda,Cream Soda,6,800.0,5.16,7.74
100068,Chitoge's Big Blue,Blueberry Soda,4,1000.0,6.54,9.81
100071,Yuno's Gourmet Black Cherry Soda,Cherry Soda,3,1750.0,4.32,6.48
100075,Kenshin's Tropical Fruit Punch,Fruit Punch,8,375.0,2.63,3.94
100077,Sakura's Energy Booster,Energy Drink,6,750.0,2.91,4.37
100080,Light's Grapefruit Soda,Grapefruit Soda,6,750.0,4.24,6.36
100083,Kallen's Family Secret Black Cherry,Cherry Soda,6,750.0,3.24,4.86
100100,Kagura's Cream Soda,Cream Soda,6,750.0,3.72,5.58
100102,Miku's Leek Juice,,12,800.0,3.12,4.68
100108,Dark Fantasy,,6,1850.0,4.04,6.06
100119,Butterbeer,,6,750.0,3.92,5.88
100127,Yuno's Red Pop,Cherry Soda,6,750.0,3.92,5.88
100128,Killua's Fruit Punch,Fruit Punch,12,750.0,3.2,4.8
100129,Killua's Berry Mix,Fruit Punch,12,750.0,3.2,4.8
100130,Kaiji's Cream Soda,Cream Soda,6,750.0,2.98,4.47
100135,Killua's Tropical Fruit Punch,Fruit Punch,6,750.0,4.32,6.48
100137,Kiritsugu's Fruit Punch,Fruit Punch,6,750.0,3.69,5.54
100143,Simon's Root Beer,Root Beer,6,750.0,2.98,4.47
100144,Emilia's Watermelon Cream,Cream Soda,6,750.0,4.32,6.48
100161,Lain's Kola,Cola,6,750.0,3.68,5.52
100179,Kaiji's Cola,Cola,6,750.0,3.47,5.2
100201,Ryuk's Vanilla Cream Soda,Cream Soda,6,750.0,4.32,6.48
100202,Kiritsugu's Berry Mix,Fruit Punch,6,750.0,3.26,4.89
100208,Kiritsugu's Tropical Fruit Punch,Fruit Punch,4,1750.0,6.01,9.02
100209,Naruto's Old Fashioned Cream Soda,Cream Soda,4,1750.0,6.01,9.02
100210,Kisuke's Fruit Punch,Fruit Punch,6,750.0,4.44,6.66
100215,Kisuke's Berry Mix,Fruit Punch,6,750.0,2.84,4.26
100227,Chitoge's Blueberry Pop,Blueberry Soda,6,750.0,3.61,5.42
100229,Chitoge's Blueberry Soda,Blueberry Soda,6,750.0,2.96,4.44
100232,Chopper's Big Blue,Blueberry Soda,6,750.0,3.45,5.18
100233,Langley's Cane Cola,Cola,6,750.0,3.61,5.42
100242,Kisuke's Tropical Fruit Punch,Fruit Punch,6,750.0,2.86,4.29
100243,Sanji's Energy,Energy Drink,6,750.0,2.86,4.29
100245,Konata's Fruit Punch,Fruit Punch,6,750.0,3.4,5.1
100246,Konata's Berry Mix,Fruit Punch,6,750.0,3.31,4.97
100258,Langley's Cola,Cola,6,1000.0,6.2,9.3
100264,Nao's Watermelon Cream,Cream Soda,6,750.0,3.62,5.43
100276,Eren's Watermelon Cream,Cream Soda,6,750.0,2.91,4.36
100278,Konata's Tropical Fruit Punch,Fruit Punch,6,900.0,2.57,3.86
100282,Chopper's Blueberry Pop,Blueberry Soda,6,750.0,3.61,5.42
100293,Kaiji's Watermelon Cream,Cream Soda,10,100.0,5.45,8.18
100298,Homura's Root Beer,Root Beer,6,900.0,2.58,3.87
100300,Kallen's Red Pop,Cherry Soda,6,1800.0,2.91,4.36
100309,Kosaki's Fruit Punch,Fruit Punch,6,750.0,3.45,5.18
100310,Kosaki's Berry Mix,Fruit Punch,1,3000.0,19.54,29.31
100329,Kosaki's Tropical Fruit Punch,Fruit Punch,6,750.0,4.04,6.06
100331,Eren's Vanilla Cream Soda,Cream Soda,6,1125.0,4.51,6.77
100332,Kaiji's Old Fashioned Cream Soda,Cream Soda,12,100.0,1.99,2.99
100334,Kotarou's Fruit Punch,Fruit Punch,6,750.0,4.11,6.17
100335,Kakashi's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.2,6.3
100344,Kotarou's Berry Mix,Fruit Punch,3,1750.0,9.11,13.66
100353,Yuno's Wild Cherry,Cherry Soda,4,1750.0,4.6,6.9
100354,Yuu's Black Cherry,Cherry Soda,6,1750.0,4.32,6.48
100360,Chopper's Blueberry Soda,Blueberry Soda,6,750.0,3.05,4.57
100394,Himeko's Golden Ginger Ale,Ginger Ale,6,750.0,2.91,4.36
100406,Yuu's Family Secret Black Cherry,Cherry Soda,1,2400.0,31.87,47.8
900013,Emilia's Energy,Energy Drink,312,1750.0,2.94,4.41
900138,Ryuuji's Old Fashioned Cream Soda,Cream Soda,6,1750.0,3.09,4.63
900179,Subaru's Watermelon Cream,Cream Soda,6,750.0,8.54,12.81
900185,Yuu's Gourmet Black Cherry Soda,Cherry Soda,80,1750.0,4.32,6.48
900199,Ciel's Big Blue,Blueberry Soda,12,750.0,3.87,5.81
900219,Langley's Kola,Cola,1,750.0,32.5,48.75
900289,Shikamaru's Energy,Energy Drink,20,1750.0,4.32,6.48
900596,Kotarou's Tropical Fruit Punch,Fruit Punch,6,1125.0,4.12,6.18
900606,Kotori's Cream Soda,Cream Soda,6,750.0,7.13,10.7
900674,Ciel's Blueberry Pop,Blueberry Soda,6,750.0,6.43,9.65
901435,Naruto's Watermelon Cream,Cream Soda,4,750.0,10.27,15.41
901522,Holo's Craft Root Beer,Root Beer,12,750.0,3.07,4.6
901645,Kotori's SUPER Fruit Punch,Fruit Punch,1,140000.0,226.87,340.3
901702,Ryuk's Watermelon Cream,Cream Soda,6,750.0,7.84,11.76
901822,Yuuko's Raspberry Soda,Raspberry Soda,6,750.0,4.93,7.4
901838,Ban's Golden Ginger Ale,Ginger Ale,160,1750.0,3.75,5.62
901880,Eren's Energy Booster,Energy Drink,12,750.0,2.83,4.24
901912,Eren's Energy,Energy Drink,6,750.0,4.06,6.09
901915,Kallen's Cane Cola,Cola,6,750.0,5.02,7.53
901916,Kakashi's Cola,Cola,6,750.0,5.73,8.6
902007,Lucy's Grapefruit Soda,Grapefruit Soda,12,750.0,3.79,5.69
902031,Eikichi's Golden Ginger Ale,Ginger Ale,12,750.0,2.35,3.53
902043,Shinji's Watermelon Cream,Cream Soda,6,750.0,12.1,18.15
902059,Sawako's Orange Soda,Orange Soda,24,100.0,2.17,3.26
902062,Ryuuji's Watermelon Cream,Cream Soda,6,750.0,7.0,10.5
902088,Lavi's Cane Cola,Cola,6,750.0,8.54,12.81
902106,Izaya's Orange Soda,Orange Soda,48,100.0,1.65,2.47
902132,Subaru's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.16,4.74
902145,Taiga's Old Fashioned Cream Soda,Cream Soda,6,750.0,7.14,10.71
902203,Kakashi's Cream Soda,Cream Soda,3,750.0,5.55,8.32
902207,Kaiji's Vanilla Cream Soda,Cream Soda,3,750.0,5.03,7.55
902243,Luffy's Grapefruit Soda,Grapefruit Soda,12,750.0,4.25,6.38
902251,Natsu's Family Secret Black Cherry,Cherry Soda,12,375.0,2.17,3.26
902263,Madara's Grapefruit Soda,Grapefruit Soda,12,750.0,2.41,3.62
902266,Kallen's Cola,Cola,6,750.0,4.46,6.69
902276,Usopp's Lime,Lime Soda,12,375.0,1.84,2.76
902281,Houtarou's Root Beer,Root Beer,6,1750.0,3.59,5.39
902282,Madoka's Grapefruit Soda,Grapefruit Soda,10,600.0,3.75,5.62
902323,Sebastian's Orange Soda,Orange Soda,12,750.0,4.32,6.48
902353,Ken's Craft Root Beer,Root Beer,12,375.0,2.04,3.06
902366,Guts's Golden Ginger Ale,Ginger Ale,24,200.0,2.1,3.15
902369,Kakashi's Kola,Cola,6,750.0,10.12,15.18
902370,Taiga's Cream Soda,Cream Soda,12,750.0,8.9,13.35
902375,Kamina's Cola,Cola,6,750.0,27.84,41.76
902386,Vegeta's Cool Lime,Lime Soda,12,750.0,2.35,3.53
902393,Hachiman's Ginger Soda,Ginger Ale,12,750.0,3.21,4.82
902394,Kallen's Kola,Cola,12,375.0,2.63,3.94
902407,Izayoi's Orange Soda,Orange Soda,48,100.0,1.65,2.48
902410,Honoka's Craft Root Beer,Root Beer,12,750.0,2.7,4.05
902412,Seijuurou's Orange Soda,Orange Soda,24,200.0,2.03,3.05
902420,Rintarou's Energy Booster,Energy Drink,6,750.0,4.55,6.83
902427,Izaya's Craft Root Beer,Root Beer,3,750.0,2.05,3.08
902445,Kakashi's Vanilla Cream Soda,Cream Soda,6,1750.0,3.12,4.68
902458,Shikamaru's Raspberry Soda,Raspberry Soda,24,375.0,2.12,3.18
902490,Emilia's Ginger Soda,Ginger Ale,12,750.0,2.16,3.24
902497,Seira's Orange Soda,Orange Soda,10,603.0,4.49,6.74
902500,Kenpachi's Vanilla Cream Soda,Cream Soda,3,750.0,9.95,14.93
902574,Kallen's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.69,4.04
902585,Sawako's Wild Cherry,Cherry Soda,12,200.0,2.21,3.32
902589,Kotori's Watermelon Cream,Cream Soda,12,750.0,2.48,3.72
902602,Mayoi's Orange Soda,Orange Soda,12,750.0,2.81,4.22
902665,Subaru's Vanilla Cream Soda,Cream Soda,12,750.0,6.43,9.64
902684,Maes's Grapefruit Soda,Grapefruit Soda,3,750.0,7.84,11.76
902727,Ria's Craft Root Beer,Root Beer,12,1000.0,1.83,2.74
902752,Maki's Grapefruit Soda,Grapefruit Soda,12,1000.0,2.31,3.47
902755,Mako's Grapefruit Soda,Grapefruit Soda,48,200.0,1.71,2.56
902767,Natsu's Red Pop,Cherry Soda,12,375.0,1.9,2.85
902772,Erena's Energy Booster,Energy Drink,48,200.0,1.84,2.76
902781,Natsu's Wild Cherry,Cherry Soda,24,200.0,1.75,2.62
902788,Ippo's Craft Root Beer,Root Beer,12,750.0,2.05,3.08
902791,Kamina's Kola,Cola,3,750.0,16.53,24.8
902795,Kakashi's Watermelon Cream,Cream Soda,12,750.0,3.22,4.83
902799,Naruto's Vanilla Cream Soda,Cream Soda,24,375.0,2.06,3.09
902828,Kamina's Cane Cola,Cola,6,750.0,4.46,6.69
902945,Sesshoumaru's Orange Soda,Orange Soda,48,100.0,1.86,2.79
902951,Hachiman's Ginger Ale,Ginger Ale,12,750.0,2.56,3.84
902962,Kenpachi's Energy Booster,Energy Drink,24,200.0,1.79,2.69
902966,Erena's Energy,Energy Drink,48,100.0,1.66,2.49
902977,Tanya's Raspberry Soda,Raspberry Soda,12,750.0,2.12,3.18
902979,Yuusuke's Raspberry Soda,Raspberry Soda,12,375.0,2.26,3.39
902981,Niko's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.18,3.27
902997,Makoto's Grapefruit Soda,Grapefruit Soda,12,375.0,2.44,3.66
903037,Hachiman's Plum and Ginger,Ginger Ale,6,750.0,3.97,5.96
903056,Shana's SUPER Orange Soda,Orange Soda,1,750.0,198.7,298.05
903064,Hachiman's Ginger Beer,Ginger Ale,12,1000.0,3.03,4.54
